,LAT,LNG,COMUNA,Tipo_Accid,Causa_CON,Tipo_CONA,Fallecidos,Graves,Menos_Grav,Leves,Hora,Fecha
5167,-20.27524,-70.097551,ALTO HOSPICIO,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,12:10:00,2022-02-18
5168,-20.264485,-70.124606,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:50:00,2022-02-21
5169,-20.278953,-70.105089,ALTO HOSPICIO,CHOQUE POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,04:00:00,2022-02-20
5170,-20.294199,-70.128715,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,04:30:00,2022-02-22
5171,-20.275692,-70.094141,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,02:35:00,2022-02-21
5172,-20.289398,-70.106333,ALTO HOSPICIO,COLISION FRONTAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,08:40:00,2022-02-22
5173,-20.281059,-70.101011,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:30:00,2022-02-22
5174,-20.243885,-70.140417,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,1,02:45:00,2022-02-23
5175,-20.271008,-70.088518,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:40:00,2022-02-15
5176,-20.216321,-70.139136,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,05:30:00,2022-02-23
5177,-20.294199,-70.128715,IQUIQUE,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,VOLCADURA,0,0,0,0,10:45:00,2022-02-23
5178,-20.246119,-70.128506,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,23:00:00,2022-02-23
5179,-20.217631,-70.146598,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,08:00:00,2022-02-20
5180,-20.221983,-70.139583,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,19:10:00,2022-02-24
5181,-20.274603,-70.108973,ALTO HOSPICIO,OTRO TIPO,CAUSAS NO DETERMINADAS,OTRO TIPO,0,0,0,1,18:00:00,2022-02-24
5182,-20.222717,-70.141735,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:45:00,2022-02-25
5183,-20.223377,-70.149255,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,03:50:00,2022-02-26
5184,-20.272112,-70.100025,ALTO HOSPICIO,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,3,08:00:00,2022-02-24
5185,-20.278289,-70.095065,ALTO HOSPICIO,CHOQUE POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:00:00,2022-02-25
5186,-20.243885,-70.140417,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,1,0,0,0,23:00:00,2022-02-26
5187,-20.216489,-70.134547,IQUIQUE,CHOQUE FRENTE/LADO,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,17:20:00,2022-02-26
5188,-20.275327,-70.105275,ALTO HOSPICIO,CHOQUE POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,2,23:33:00,2022-02-26
5189,-20.22755,-70.13358,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,21:40:00,2022-02-26
5190,-20.291577,-70.092684,ALTO HOSPICIO,CHOQUE POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:56:00,2022-02-27
5191,-20.236199,-70.14014,IQUIQUE,COLISION POR ALCANCE,OTRAS CAUSAS,COLISION,0,0,0,0,22:00:00,2022-02-21
5192,-20.26728,-70.12226,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,11:00:00,2022-02-26
5193,-20.26025,-70.13218,IQUIQUE,CHOQUE FRENTE/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,20:25:00,2022-02-26
5194,-20.2636,-70.13014,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,15:40:00,2022-02-26
5195,-20.251327,-70.131419,IQUIQUE,CHOQUE POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,06:30:00,2022-02-26
5196,-20.243885,-70.140417,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,1,04:50:00,2022-02-27
5197,-20.227812,-70.137366,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,1,0,3,06:00:00,2022-02-27
5198,-20.212909,-70.142625,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,18:20:00,2022-02-28
5199,-20.285652,-70.102419,ALTO HOSPICIO,COLISION FRONTAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,10:45:00,2022-03-01
5200,-20.245836,-70.140157,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,1,0,17:50:00,2022-03-01
5201,-20.241403,-70.134186,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,0,2,18:30:00,2022-03-01
5202,-20.266408,-70.102056,ALTO HOSPICIO,CHOQUE,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,01:30:00,2022-03-02
5203,-20.267034,-70.095391,ALTO HOSPICIO,CHOQUE LATERAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:00:00,2022-03-02
5204,-20.225407,-70.147038,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,08:20:00,2022-03-02
5205,-20.25708,-70.13006,IQUIQUE,CHOQUE FRENTE/FRENTE,FALLAS MECANICAS,CHOQUE,0,0,0,0,11:50:00,2022-03-03
5206,-20.233308,-70.128318,IQUIQUE,CHOQUE POSTERIOR/LADO,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,02:36:00,2022-03-03
5207,-20.225407,-70.147038,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,05:30:00,2022-03-04
5208,-20.229031,-70.135502,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,07:10:00,2022-03-03
5209,-20.219436,-70.148968,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,2,09:50:00,2022-03-04
5210,-20.238087,-70.142722,IQUIQUE,COLISION FRONTAL,OTRAS CAUSAS,COLISION,0,0,0,0,15:40:00,2022-03-04
5211,-20.218641,-70.147516,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,10:40:00,2022-03-05
5212,-20.295488,-70.127771,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,20:10:00,2022-03-05
5213,-20.243885,-70.140417,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,18:30:00,2022-03-04
5214,-20.275442,-70.124554,IQUIQUE,CHOQUE LADO/LADO,OTRAS CAUSAS,CHOQUE,0,0,0,0,04:00:00,2022-03-05
5215,-20.274749,-70.125905,IQUIQUE,CHOQUE POSTERIOR/LADO,OTRAS CAUSAS,CHOQUE,0,0,0,0,04:00:00,2022-03-05
5216,-20.24517,-70.14026,IQUIQUE,COLISION LATERAL,OTRAS CAUSAS,COLISION,0,0,0,0,18:15:00,2022-03-05
5217,-20.224413,-70.14698,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,14:10:00,2022-03-05
5218,-20.222934,-70.134393,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,19:40:00,2022-03-06
5219,-20.267133,-70.087442,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,08:40:00,2022-03-02
5220,-20.220511,-70.149037,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,1,0,0,09:50:00,2022-03-07
5221,-20.2249,-70.137072,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:30:00,2022-03-07
5222,-20.284717,-70.102229,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:40:00,2022-03-04
5223,-20.218282,-70.152942,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,19:40:00,2022-03-07
5224,-20.273252,-70.093411,ALTO HOSPICIO,COLISION POR ALCANCE,CAUSAS NO DETERMINADAS,COLISION,0,0,0,0,08:30:00,2022-03-05
5225,-20.263331,-70.10375,ALTO HOSPICIO,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,20:05:00,2022-03-05
5226,-20.274435,-70.109737,ALTO HOSPICIO,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,07:00:00,2022-03-06
5227,-20.266251,-70.102544,ALTO HOSPICIO,CHOQUE POSTERIOR/FRENTE,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,1,2,16:10:00,2022-03-06
5228,-20.253399,-70.127277,IQUIQUE,CHOQUE LADO/LADO,OTRAS CAUSAS,CHOQUE,0,0,0,0,09:15:00,2022-03-05
5229,-20.267034,-70.095391,ALTO HOSPICIO,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,17:10:00,2022-02-07
5230,-20.251039,-70.092838,ALTO HOSPICIO,CHOQUE,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,1,0,14:45:00,2022-03-07
5231,-20.243885,-70.140417,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,09:10:00,2022-03-05
5232,-20.22906,-70.14528,IQUIQUE,COLISION POR ALCANCE,FALLAS MECANICAS,COLISION,0,0,0,0,21:00:00,2022-03-07
5233,-20.223569,-70.14983,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,07:40:00,2022-03-07
5234,-20.213684,-70.147184,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,11:00:00,2022-03-08
5235,-20.203795,-70.135988,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:45:00,2022-03-08
5236,-20.23481,-70.13837,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,13:30:00,2022-03-06
5237,-20.220319,-70.151554,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,12:40:00,2022-03-08
5238,-20.284316,-70.127,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,07:40:00,2022-03-07
5239,-20.252035,-70.131806,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,OTRAS CAUSAS,CHOQUE,0,0,0,0,16:30:00,2022-03-05
5240,-20.27479,-70.091142,ALTO HOSPICIO,CHOQUE POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,15:30:00,2022-03-08
5241,-20.223377,-70.149255,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,07:15:00,2022-03-09
5242,-20.226256,-70.137265,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,10:52:00,2022-03-09
5243,-20.215417,-70.141049,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,14:00:00,2022-03-09
5244,-20.270035,-70.109895,ALTO HOSPICIO,CHOQUE,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,10:00:00,2022-03-08
5245,-20.266264,-70.102799,ALTO HOSPICIO,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:00:00,2022-03-08
5246,-20.284586,-70.10207,ALTO HOSPICIO,CHOQUE,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,00:20:00,2022-03-08
5247,-20.210203,-70.132034,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,0,0,1,11:25:00,2022-03-09
5248,-20.233587,-70.136145,IQUIQUE,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,07:30:00,2022-03-09
5249,-20.210931,-70.151496,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,17:10:00,2022-03-10
5250,-20.245836,-70.140157,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,15:00:00,2022-03-10
5251,-20.21391,-70.142712,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,16:20:00,2022-03-10
5252,-20.224307,-70.149329,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,09:30:00,2022-03-10
5253,-20.225695,-70.138649,IQUIQUE,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,22:15:00,2022-03-10
5254,-20.21282,-70.144815,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,16:30:00,2022-03-11
5255,-20.213034,-70.133231,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,16:43:00,2022-03-11
5256,-20.227684,-70.140293,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,16:10:00,2022-03-11
5257,-20.216165,-70.142953,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,17:00:00,2022-03-12
5258,-20.24883,-70.12785,IQUIQUE,CHOQUE FRENTE/FRENTE,OTRAS CAUSAS,CHOQUE,0,0,0,0,20:50:00,2022-03-11
5259,-20.257929,-70.125427,IQUIQUE,CHOQUE LADO/POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,1,19:30:00,2022-03-11
5260,-20.250246,-70.128745,IQUIQUE,ATROPELLO,OTRAS CAUSAS,ATROPELLO,0,1,0,0,21:00:00,2022-03-11
5261,-20.25206,-70.126748,IQUIQUE,OTRO TIPO,ALCOHOL EN CONDUCTOR,OTRO TIPO,0,0,0,0,23:00:00,2022-03-12
5262,-20.238101,-70.142427,IQUIQUE,CHOQUE POSTERIOR/LADO,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,1,06:30:00,2022-03-13
5263,-20.236776,-70.148531,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,06:30:00,2022-03-13
5264,-20.209826,-70.131023,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:50:00,2022-03-13
5265,-20.230861,-70.142045,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:20:00,2022-03-14
5266,-20.219506,-70.147557,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:30:00,2022-03-14
5267,-20.221284,-70.13489,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,12:15:00,2022-03-14
5268,-20.217526,-70.137106,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,17:50:00,2022-03-14
5269,-20.217528,-70.148785,ALTO HOSPICIO,COLISION LATERAL,VELOCIDAD IMPRUDENTE,COLISION,0,0,0,0,12:00:00,2022-03-10
5270,-20.280673,-70.088655,ALTO HOSPICIO,COLISION POR ALCANCE,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,08:00:00,2022-03-11
5271,-20.262503,-70.104892,ALTO HOSPICIO,CHOQUE LATERAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,18:00:00,2022-03-12
5272,-20.291172,-70.092266,ALTO HOSPICIO,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,14:45:00,2022-03-13
5273,-20.267034,-70.095391,ALTO HOSPICIO,CHOQUE POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,04:00:00,2022-03-13
5274,-20.267034,-70.095391,ALTO HOSPICIO,COLISION POR ALCANCE,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,0,08:10:00,2022-03-13
5275,-20.26948,-70.099892,ALTO HOSPICIO,CHOQUE POSTERIOR,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,11:30:00,2022-03-14
5276,-20.22436,-70.150653,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,17:40:00,2022-03-15
5277,-20.22749,-70.144693,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,09:30:00,2022-03-16
5278,-20.216321,-70.139136,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,10:45:00,2022-03-16
5279,-20.253481,-70.129643,IQUIQUE,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,1,0,0,17:30:00,2022-03-14
5280,-20.23901,-70.13713,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,1,0,0,23:00:00,2022-03-14
5281,-20.255843,-70.128103,IQUIQUE,COLISION,ALCOHOL EN CONDUCTOR,COLISION,0,0,1,0,06:00:00,2022-03-15
5282,-20.225297,-70.135145,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,07:00:00,2022-03-18
5283,-20.212261,-70.148448,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,1,0,17:30:00,2022-03-17
5284,-20.272362,-70.128149,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,15:10:00,2022-03-18
5285,-20.223377,-70.149255,IQUIQUE,COLISION PERPENDICULAR,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,0,22:20:00,2022-03-19
5286,-20.226732,-70.13256,IQUIQUE,COLISION LATERAL,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,0,14:35:00,2022-03-20
5287,-20.232903,-70.133599,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:00:00,2022-03-20
5288,-20.225068,-70.149832,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:50:00,2022-03-20
5289,-20.233939,-70.128273,IQUIQUE,COLISION FRONTAL,OTRAS CAUSAS,COLISION,0,0,0,2,08:45:00,2022-03-17
5290,-20.237409,-70.129389,IQUIQUE,CHOQUE POSTERIOR/LADO,OTRAS CAUSAS,CHOQUE,0,0,0,1,23:50:00,2022-03-17
5291,-20.232545,-70.135829,IQUIQUE,COLISION FRONTAL,OTRAS CAUSAS,COLISION,0,0,4,1,16:20:00,2022-03-18
5292,-20.239208,-70.141801,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,04:35:00,2022-03-19
5293,-20.261661,-70.129137,IQUIQUE,COLISION FRONTAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,19:00:00,2022-03-13
5294,-20.245836,-70.140157,IQUIQUE,COLISION FRONTAL,OTRAS CAUSAS,COLISION,0,0,0,0,06:30:00,2022-03-20
5295,-20.225384,-70.145416,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,08:10:00,2022-03-21
5296,-20.221846,-70.141624,IQUIQUE,COLISION PERPENDICULAR,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,3,19:00:00,2022-03-21
5297,-20.274491,-70.106928,ALTO HOSPICIO,COLISION,CAUSAS NO DETERMINADAS,COLISION,0,0,0,0,16:45:00,2022-03-17
5298,-20.280673,-70.088655,ALTO HOSPICIO,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,17:00:00,2022-03-18
5299,-20.220154,-70.135345,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,17:00:00,2022-03-22
5300,-20.210839,-70.148382,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,17:30:00,2022-03-22
5301,-20.210067,-70.151023,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,1,0,0,12:00:00,2022-03-23
5302,-20.221225,-70.136042,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,18:05:00,2022-03-23
5303,-20.224376,-70.14781,IQUIQUE,ATROPELLO,DESOBEDIENCIA A SEÑALIZACION,ATROPELLO,0,0,0,2,12:20:00,2022-03-23
5304,-20.248609,-70.138211,IQUIQUE,CHOQUE FRENTE/FRENTE,OTRAS CAUSAS,CHOQUE,0,0,0,0,10:00:00,2022-03-23
5305,-20.238604,-70.142777,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,03:45:00,2022-03-24
5306,-20.22407,-70.1351,IQUIQUE,COLISION LATERAL,OTRAS CAUSAS,COLISION,0,0,0,0,23:00:00,2022-03-04
5307,-20.22373,-70.13517,IQUIQUE,CHOQUE LATERAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,08:30:00,2022-03-23
5308,-20.210725,-70.148492,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,1,0,0,21:30:00,2022-03-23
5309,-20.211133,-70.141617,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:00:00,2022-02-28
5310,-20.217174,-70.141949,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,08:30:00,2022-03-23
5311,-20.268744,-70.106898,ALTO HOSPICIO,VOLCADURA,ALCOHOL EN CONDUCTOR,VOLCADURA,0,0,0,0,23:00:00,2022-03-20
5312,-20.271963,-70.103355,ALTO HOSPICIO,CHOQUE FRENTE/LADO,DESOBEDIENCIA A SEÑALIZACION,CHOQUE,0,0,0,0,07:15:00,2022-03-23
5313,-20.214684,-70.135929,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,14:00:00,2022-03-23
5314,-20.279164,-70.099976,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,16:30:00,2022-03-19
5315,-20.229778,-70.129014,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,07:15:00,2022-03-25
5316,-20.281513,-70.099931,ALTO HOSPICIO,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,2,19:30:00,2022-03-21
5317,-20.224836,-70.138064,IQUIQUE,COLISION LATERAL,VELOCIDAD IMPRUDENTE,COLISION,0,0,0,1,15:30:00,2022-03-25
5318,-20.219616,-70.145443,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:20:00,2022-03-26
5319,-20.219322,-70.134701,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,11:20:00,2022-03-25
5320,-20.223236,-70.150068,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,1,0,21:30:00,2022-03-26
5321,-20.24643,-70.09554,ALTO HOSPICIO,CHOQUE POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:30:00,2022-03-26
5322,-20.29064,-70.100636,ALTO HOSPICIO,CHOQUE,OTRAS CAUSAS,CHOQUE,0,0,0,0,13:45:00,2022-03-26
5323,-20.219734,-70.143176,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,4,01:30:00,2022-03-27
5324,-20.20859,-70.14307,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,10:00:00,2022-03-27
5325,-20.267034,-70.095391,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:40:00,2022-03-26
5326,-20.214067,-70.140856,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,0,1,0,12:20:00,2022-03-24
5327,-20.222526,-70.151922,IQUIQUE,COLISION LATERAL,OTRAS CAUSAS,COLISION,0,0,0,0,07:50:00,2022-03-25
5328,-20.231746,-70.135765,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,OTRAS CAUSAS,CHOQUE,0,0,0,0,07:44:00,2022-03-25
5329,-20.234648,-70.142693,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,OTRAS CAUSAS,CHOQUE,0,0,0,0,17:30:00,2022-03-25
5330,-20.236066,-70.143418,IQUIQUE,COLISION FRONTAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,2,00:10:00,2022-03-26
5331,-20.248609,-70.138211,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,OTRAS CAUSAS,CHOQUE,0,0,0,0,21:45:00,2022-03-26
5332,-20.268965,-70.126472,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,OTRAS CAUSAS,CHOQUE,0,0,0,0,09:00:00,2022-03-26
5333,-20.246504,-70.13885,IQUIQUE,CHOQUE LADO/LADO,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,1,05:10:00,2022-03-27
