,Fecha,Hora,Comuna,Accidentes,Causas,Muertos,Graves,Menos Graves,Leves,Ilesos,Urbano/Rural,Latitud,Longitud
15777,12/05/2019,11:10,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,3,1,URBANO,-20.2329027,-70.133599
15778,12/05/2019,11:50,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2542691,-70.1314071
15779,12/05/2019,14:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2529611,-70.1287904
15780,12/05/2019,14:00,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,-20.2212514,-70.1355322
15781,12/05/2019,14:30,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,-20.2686722,-70.1049169
15782,12/05/2019,18:35,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,2,URBANO,-20.2330224,-70.1469024
15783,12/05/2019,19:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,3,0,URBANO,-20.2289249,-70.137476
15784,12/05/2019,19:40,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,-20.2690149,-70.1044822
15785,12/05/2019,22:30,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,2,0,URBANO,-20.2924243,-70.1049524
15786,13/05/2019,01:19,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2184918,-70.1494876
15787,13/05/2019,06:30,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2686722,-70.1049169
15789,13/05/2019,07:45,ALTO HOSPICIO,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2697694,-70.1037044
15790,13/05/2019,09:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2167578,-70.1528862
15791,13/05/2019,10:35,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2243231,-70.1331496
15792,13/05/2019,13:00,ALTO HOSPICIO,Colisión,"Vehiculo en retroceso, conducir",0,0,0,0,2,URBANO,-20.2885751,-70.0840983
15793,13/05/2019,13:15,IQUIQUE,Colisión,"Fallas mecánicas, frenos",0,0,0,0,3,RURAL,-20.2307033,-70.1356692
15794,13/05/2019,13:50,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,-20.2236,-70.1434542
15795,13/05/2019,16:30,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2719484,-70.1029629
15796,13/05/2019,20:20,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,1,1,URBANO,-20.2307033,-70.1356692
15798,14/05/2019,05:15,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,2,URBANO,-20.2307033,-70.1356692
15799,14/05/2019,07:50,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,-20.2686722,-70.1049169
15800,14/05/2019,08:00,IQUIQUE,Choque,"Condiciones físicas deficientes (cansancio, sueño)",0,0,0,0,2,URBANO,-20.2307033,-70.1356692
15801,14/05/2019,13:15,POZO ALMONTE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,RURAL,-20.2570503,-69.7857064
15802,14/05/2019,14:25,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,-20.2307033,-70.1356692
15803,14/05/2019,15:45,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,0,1,RURAL,-20.2686722,-70.1049169
15804,14/05/2019,18:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2193478,-70.1454167
15805,15/05/2019,06:15,POZO ALMONTE,Choque,"Condiciones físicas deficientes (cansancio, sueño)",0,0,0,0,1,RURAL,-20.2570503,-69.7857064
15806,15/05/2019,07:50,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2111906,-70.1384119
15807,15/05/2019,08:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2364664,-70.1360525
15808,15/05/2019,08:30,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,0,URBANO,-20.2193218,-70.1347013
15809,15/05/2019,10:25,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,RURAL,-20.2686722,-70.1049169
15810,15/05/2019,10:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2208561,-70.1319844
15811,15/05/2019,10:50,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,-20.223578,-70.1440132
15812,15/05/2019,11:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,4,URBANO,-20.2297379,-70.1321698
15813,15/05/2019,12:20,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,1,0,0,1,URBANO,-20.2154369,-70.1513951
15814,15/05/2019,15:50,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,-20.2154369,-70.1513951
15815,15/05/2019,16:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.25145,-70.1319383
15816,15/05/2019,18:15,ALTO HOSPICIO,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,2,URBANO,-20.2686722,-70.1049169
15817,15/05/2019,19:00,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,-20.2178976,-70.1412375
15818,16/05/2019,11:20,ALTO HOSPICIO,Choque,"Fallas mecánicas, frenos",0,0,0,2,0,URBANO,-20.2859501,-70.1049392
15819,16/05/2019,11:45,ALTO HOSPICIO,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,0,2,URBANO,-20.2849394,-70.1047148
15820,16/05/2019,14:25,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,-20.205157,-70.142099
15821,16/05/2019,14:30,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2686722,-70.1049169
15822,16/05/2019,18:00,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,-20.2078622,-70.1438823
15823,16/05/2019,19:15,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
15824,17/05/2019,07:30,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,3,0,RURAL,-20.2686722,-70.1049169
15825,17/05/2019,08:45,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,0,URBANO,-20.2311086,-70.1308772
15826,17/05/2019,12:00,IQUIQUE,Otros,Conducción no atento condiciones transito momento,0,0,0,2,0,URBANO,-20.2451662,-70.1355174
15827,17/05/2019,15:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,-20.2170088,-70.1358607
15828,17/05/2019,16:15,IQUIQUE,Choque,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,2,URBANO,-20.244478,-70.1410328
15829,18/05/2019,09:40,POZO ALMONTE,Volcadura,Conducción en estado de ebriedad,0,0,0,0,3,RURAL,-20.2570503,-69.7857064
15830,18/05/2019,16:25,IQUIQUE,Colisión,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,1,0,URBANO,-20.227954,-70.1343814
15831,18/05/2019,17:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2153192,-70.1540444
15832,18/05/2019,17:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,-20.2287626,-70.140574
15833,18/05/2019,17:50,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,3,0,URBANO,-20.2686722,-70.1049169
15834,19/05/2019,05:55,IQUIQUE,Colisión,Virajes indebidos,0,0,0,0,1,URBANO,-20.2529611,-70.1287904
15835,19/05/2019,11:30,POZO ALMONTE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,RURAL,-20.2570503,-69.7857064
15836,19/05/2019,12:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2448205,-70.1266967
15837,19/05/2019,13:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2107812,-70.1495682
15838,19/05/2019,13:30,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,-20.2759063,-70.1041594
15839,19/05/2019,15:30,POZO ALMONTE,Choque,"Fallas mecánicas, frenos",0,0,0,2,0,RURAL,-20.2570503,-69.7857064
15840,19/05/2019,19:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2579013,-70.1242713
15841,19/05/2019,20:05,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,-20.2370355,-70.1356696
15842,19/05/2019,21:15,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,0,3,URBANO,-20.2686722,-70.1049169
15843,20/05/2019,08:10,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,-20.2111906,-70.1384119
15844,20/05/2019,08:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2158858,-70.1514135
15845,20/05/2019,13:05,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
15846,20/05/2019,15:50,HUARA,Choque,"Condiciones físicas deficientes (cansancio, sueño)",0,0,0,0,1,RURAL,-19.995924,-69.7712417
15847,21/05/2019,07:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,-20.2122614,-70.1484475
15848,21/05/2019,08:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2189238,-70.1420816
15849,21/05/2019,08:10,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,1,0,1,URBANO,-20.2188278,-70.1436951
15850,21/05/2019,16:50,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,-20.2217183,-70.1444324
15851,21/05/2019,20:15,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,1,0,0,2,RURAL,-20.2307033,-70.1356692
15852,22/05/2019,08:52,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,1,URBANO,-20.2254732,-70.1318466
15853,22/05/2019,10:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2079556,-70.149909
15854,22/05/2019,12:46,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,-20.2167999,-70.1474162
15855,22/05/2019,20:30,IQUIQUE,Colisión,Perdida control vehículo,0,0,0,1,1,URBANO,-20.2156812,-70.1369661
15856,23/05/2019,19:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2208561,-70.1319844
15857,24/05/2019,04:10,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2162049,-70.1418754
15858,24/05/2019,09:30,COLCHANE,Volcadura,Velocidad no razonable ni prudente,0,0,0,2,0,RURAL,-19.2761393,-68.6388049
15859,24/05/2019,10:05,ALTO HOSPICIO,Atropello,"Vehiculo en retroceso, conducir",1,0,0,0,1,URBANO,-20.2686722,-70.1049169
15860,24/05/2019,12:05,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2193478,-70.1454167
15861,24/05/2019,20:30,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,-20.2307033,-70.1356692
15862,25/05/2019,12:20,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,3,0,URBANO,-20.2394749,-70.1403552
15863,25/05/2019,18:25,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2188278,-70.1436951
15864,26/05/2019,03:30,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,-20.2714671,-70.1045706
15865,27/05/2019,10:30,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2211368,-70.1377023
15866,27/05/2019,10:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,2,0,URBANO,-20.2188278,-70.1436951
15867,27/05/2019,16:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,-20.2204813,-70.149581
15868,27/05/2019,22:30,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2913348,-70.1046753
15869,28/05/2019,07:55,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2686722,-70.1049169
15870,28/05/2019,08:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2263676,-70.1487918
15871,28/05/2019,09:00,ALTO HOSPICIO,Colisión,Perdida control vehículo,0,0,0,1,1,RURAL,-20.2686722,-70.1049169
15872,28/05/2019,12:47,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2188278,-70.1436951
15873,28/05/2019,12:50,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,2,RURAL,-20.2307033,-70.1356692
15874,28/05/2019,13:15,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2671328,-70.0874421
15875,28/05/2019,13:55,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,3,0,URBANO,-20.2307033,-70.1356692
15876,28/05/2019,16:30,IQUIQUE,Colisión,Conducción contra sentido del transito,0,0,1,0,2,URBANO,-20.2237667,-70.1390302
15877,28/05/2019,18:50,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,RURAL,-20.2686722,-70.1049169
15878,28/05/2019,19:15,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,RURAL,-20.2686722,-70.1049169
15879,28/05/2019,20:20,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,-20.253063,-70.128361
15880,28/05/2019,23:08,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2207518,-70.1490033
15881,29/05/2019,08:30,IQUIQUE,Colisión,"Señalización, desobedecer indicación carabinero servicio",0,0,0,0,2,URBANO,-20.2395795,-70.1466591
15882,29/05/2019,12:55,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2307033,-70.1356692
15883,29/05/2019,16:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2203861,-70.1504462
15885,29/05/2019,17:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2178976,-70.1412375
15886,29/05/2019,17:55,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,-20.2248356,-70.1380641
15887,29/05/2019,18:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,6,0,RURAL,-20.2307033,-70.1356692
15888,29/05/2019,20:10,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2356166,-70.1425673
15889,30/05/2019,00:30,IQUIQUE,Choque,Perdida control vehículo,0,0,0,1,0,RURAL,-20.2307033,-70.1356692
15890,30/05/2019,08:20,ALTO HOSPICIO,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,2,2,URBANO,-20.2686722,-70.1049169
15891,30/05/2019,10:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,-20.2122314,-70.1491979
15892,31/05/2019,08:20,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,1,0,0,1,URBANO,-20.2111906,-70.1384119
15893,31/05/2019,14:00,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,2,1,URBANO,-20.2307033,-70.1356692
15894,31/05/2019,15:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,-20.2203861,-70.1504462
15895,01/06/2019,00:50,IQUIQUE,Colisión,Otras causas,0,0,0,1,0,URBANO,-20.2486089,-70.1382111
15896,01/06/2019,01:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,3,URBANO,-20.2616614,-70.129137
15897,01/06/2019,01:50,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,-20.2225972,-70.1350708
15898,01/06/2019,06:00,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,1,0,URBANO,-20.2364664,-70.1360525
15899,01/06/2019,06:30,IQUIQUE,Choque,Conducción bajo la influencia del alcohol,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
15900,01/06/2019,11:10,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2261122,-70.1409803
15901,01/06/2019,13:20,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,2,URBANO,-20.2117876,-70.1528536
15902,01/06/2019,14:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2186406,-70.1475157
15903,01/06/2019,14:25,ALTO HOSPICIO,Choque,Causas no determinadas,0,0,0,0,1,URBANO,-20.2885751,-70.0840983
15904,01/06/2019,15:15,ALTO HOSPICIO,Choque,Causas no determinadas,0,0,0,0,1,URBANO,-20.2759063,-70.1041594
15905,01/06/2019,15:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2193218,-70.1347013
15906,01/06/2019,20:25,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2558639,-70.1341592
15907,01/06/2019,22:40,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,-20.2290311,-70.135502
15908,02/06/2019,07:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2167578,-70.1528862
15909,02/06/2019,07:00,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,-20.219616,-70.1454426
15910,02/06/2019,10:20,HUARA,Volcadura,Perdida control vehículo,0,0,0,0,1,RURAL,-19.995924,-69.7712417
15911,02/06/2019,11:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.221074,-70.1388078
15912,02/06/2019,11:55,IQUIQUE,Colisión,"Fallas mecánicas, dirección",0,0,0,4,0,URBANO,-20.244478,-70.1410328
15913,02/06/2019,12:45,POZO ALMONTE,Colisión,Causas no determinadas,0,0,0,5,1,RURAL,-20.2570503,-69.7857064
15914,02/06/2019,13:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.238243,-70.1441106
15915,02/06/2019,14:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2265534,-70.1400001
15916,02/06/2019,19:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2386682,-70.1296108
15917,02/06/2019,22:00,ALTO HOSPICIO,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,-20.2847174,-70.1022289
15918,03/06/2019,08:10,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2714519,-70.0879295
15919,03/06/2019,13:50,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,-20.223557,-70.1445012
15920,03/06/2019,14:40,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,-20.2154369,-70.1513951
15921,03/06/2019,18:40,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,2,2,1,RURAL,-20.2307033,-70.1356692
15922,03/06/2019,20:50,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
15923,03/06/2019,20:55,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,1,URBANO,-20.2167578,-70.1528862
15924,03/06/2019,21:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2247382,-70.139754
15925,04/06/2019,00:50,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,-20.2214783,-70.149117
15926,04/06/2019,05:30,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,2,URBANO,-20.2543166,-70.1260602
15927,04/06/2019,05:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,RURAL,-20.2307033,-70.1356692
15928,04/06/2019,11:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2108386,-70.1483817
15929,04/06/2019,13:10,IQUIQUE,Colisión,"Fallas mecánicas, neumáticos",0,0,0,0,2,RURAL,-20.2307033,-70.1356692
15930,04/06/2019,14:30,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,2,URBANO,-20.2364664,-70.1360525
15931,04/06/2019,15:00,IQUIQUE,Atropello,"Vehiculo en retroceso, conducir",0,0,0,1,0,URBANO,-20.2307033,-70.1356692
15932,04/06/2019,15:40,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2675,-70.1097254
15933,04/06/2019,17:10,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2455526,-70.1292691
15934,04/06/2019,18:15,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.230544,-70.129033
15935,05/06/2019,12:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,-20.2409532,-70.1449725
15936,05/06/2019,18:30,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,-20.2049912,-70.1367811
15937,05/06/2019,21:00,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,0,URBANO,-20.2725782,-70.1064197
15938,05/06/2019,21:30,ALTO HOSPICIO,Choque,Carga sobresale estructura vehiculo,0,0,0,0,1,RURAL,-20.2686722,-70.1049169
15939,06/06/2019,07:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2628725,-70.1283326
15940,06/06/2019,08:50,ALTO HOSPICIO,Atropello,Perdida control vehículo,0,0,0,1,1,URBANO,-20.2686722,-70.1049169
15941,06/06/2019,13:00,IQUIQUE,Colisión,Virajes indebidos,0,0,0,1,1,URBANO,-20.2307033,-70.1356692
15942,06/06/2019,16:15,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,-20.2543166,-70.1260602
15943,06/06/2019,17:30,HUARA,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,RURAL,-19.995924,-69.7712417
15944,06/06/2019,18:18,ALTO HOSPICIO,Choque,Causas no determinadas,0,0,0,0,1,URBANO,-20.2450129,-70.0937872
15945,06/06/2019,19:20,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,-20.2617337,-70.1290955
15946,06/06/2019,19:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2458034,-70.1314119
15947,07/06/2019,08:20,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,-20.2564933,-70.1277582
15948,07/06/2019,23:00,ALTO HOSPICIO,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2651743,-70.105443
15949,08/06/2019,08:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,-20.219804,-70.1421126
15950,08/06/2019,13:50,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2117876,-70.1528536
15951,08/06/2019,15:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2138472,-70.1440474
15952,08/06/2019,17:05,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2160713,-70.1451094
15953,08/06/2019,17:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,-20.2471645,-70.1350603
15954,08/06/2019,20:45,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,1,RURAL,-20.2686722,-70.1049169
15955,08/06/2019,22:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
15956,09/06/2019,05:25,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2418329,-70.1428187
15957,09/06/2019,17:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,-20.2671374,-70.1237886
15958,09/06/2019,18:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2617337,-70.1290955
15959,09/06/2019,19:30,HUARA,Volcadura,Perdida control vehículo,0,0,0,2,0,RURAL,-19.995924,-69.7712417
15960,09/06/2019,21:45,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,-20.2627822,-70.1044301
15961,10/06/2019,07:45,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,2,0,URBANO,-20.2901059,-70.1042119
15962,10/06/2019,08:50,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2686722,-70.1049169
15963,10/06/2019,12:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
15964,10/06/2019,12:30,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,1,0,0,1,URBANO,-20.2265085,-70.1327649
15965,10/06/2019,13:30,HUARA,Choque,Conducción en estado de ebriedad,0,0,0,0,1,RURAL,-19.995924,-69.7712417
15966,10/06/2019,15:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,-20.2190716,-70.1393305
15967,10/06/2019,17:45,ALTO HOSPICIO,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2572284,-70.1001033
15968,10/06/2019,20:30,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,-20.244478,-70.1410328
15969,10/06/2019,22:00,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2686722,-70.1049169
